ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|e539d80b42603ec994dcec727b204aee|2022-03-28|07:30:38|1648445438|grocery_pos|55.21|0|fraud_Kunze Inc|38.121745|-89.817870
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c9fd54ab23c5193c23731517ab70d2c6|2022-02-22|06:07:32|1645506452|gas_transport|45.40|0|fraud_Heller-Langosh|39.475201|-89.724775
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|de6ff1e3dee82f4e0c90a7602b3ce5ab|2022-02-20|07:10:27|1645337427|gas_transport|79.20|0|fraud_Greenholt, Jacobi and Gleason|38.054158|-89.744098
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|56027b8d7ef0fc53323a1b88bd71670b|2022-01-19|11:59:11|1642589951|gas_transport|65.64|0|fraud_Harber Inc|39.652441|-90.420462
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|42903f59ea28b8081d0c2347dd1cdeb2|2022-01-29|07:59:07|1643439547|gas_transport|67.40|0|fraud_Schmitt Inc|38.402602|-88.968933
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|d07a7837ce525bd4d86d796e38d07e60|2022-01-29|10:07:07|1643447227|gas_transport|49.58|0|fraud_Berge LLC|38.584693|-90.438081
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|54c56e193df4fa7a9e36204bf213731b|2022-02-04|11:39:22|1643971162|gas_transport|56.99|0|fraud_Harris Inc|38.197248|-90.406845
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4093cd20024358448eb059ddd399b3d8|2022-03-06|09:11:16|1646554276|grocery_net|38.67|0|fraud_Funk Group|37.971298|-90.126772
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9629bcf50bac73dfeee45ee44276c1ae|2022-03-02|06:35:17|1646199317|gas_transport|75.23|0|fraud_Huels-Hahn|38.660260|-90.106260
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9c8889676ef9e2002f3045a563493576|2022-04-02|01:11:20|1648854680|grocery_pos|65.88|0|fraud_Barton Inc|38.474140|-90.643935
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|8252aeff4d66c6aafe08f8db33c2ff6b|2022-02-19|07:08:21|1645250901|gas_transport|51.16|0|fraud_Lind, Huel and McClure|39.257229|-89.658818
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c1f5484ec7b8fdd0481001ec9826a50e|2022-01-01|08:05:53|1641020753|gas_transport|44.59|0|fraud_Stroman, Hudson and Erdman|38.846946|-89.604934
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|8884aef4941da92b2cbe38d2b258c9ef|2022-03-20|06:09:31|1647752971|grocery_net|50.47|0|fraud_Hills-Olson|37.967718|-89.726805
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|f582696de0ab1e0ba8f0bdbc53a8bd5e|2022-02-18|04:53:29|1645156409|gas_transport|61.58|0|fraud_Berge LLC|39.217859|-90.931753
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|d0523db082f31e8f1812b9986dfde9ca|2022-03-07|01:40:16|1646613616|grocery_net|48.88|0|fraud_Pfeffer LLC|38.117863|-90.717027
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|d06239d985c1fa966578c80ccb728896|2022-03-03|02:58:04|1646272684|gas_transport|8.02|0|fraud_Mraz-Herzog|38.771224|-89.706772
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|2ce1974b531c6f5cb0b0bb430f150e8a|2022-02-06|04:01:36|1644116496|gas_transport|47.82|0|fraud_Corwin-Collins|38.904908|-90.116532
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|2a4fc1d3b3d7d96f1f4ea93ce3d685be|2022-01-20|07:15:13|1642659313|gas_transport|21.44|0|fraud_Bartoletti-Wunsch|38.381134|-90.468032
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|9f9ba4170227fca7603ec67acd05e6fc|2022-02-18|01:28:23|1645144103|gas_transport|3.39|0|fraud_Prohaska-Murray|38.285493|-90.894563
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ad91089173cd21a85088445a9504f384|2022-01-19|01:58:47|1642553927|gas_transport|18.00|0|fraud_Kutch LLC|38.787357|-89.598182
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|95a914cc66061ed4b481a60aaf2074d6|2022-04-03|06:43:58|1648961038|grocery_pos|19.45|0|fraud_Doyle Ltd|38.798077|-90.769385
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|59fe44472af87caf9a292c8c3a1ee68e|2022-03-08|09:46:35|1646729195|grocery_net|47.53|0|fraud_Kling-Grant|39.723890|-89.492247
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|09672862a080803daf8defb26fbf8f66|2022-03-31|10:12:41|1648714361|grocery_pos|35.27|0|fraud_Bauch-Raynor|39.291196|-89.252978
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|cf8b4a4c3d1988a6acc1fecfa4e6e8af|2022-03-26|02:06:07|1648256767|grocery_net|44.16|0|fraud_Emmerich-Luettgen|38.229554|-88.962607
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|30527f8d6fb6fca82d25f01b557c1647|2022-01-06|06:35:56|1641447356|gas_transport|60.86|0|fraud_Rodriguez Group|39.334325|-89.218224
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6a955936f861eb82a00193abb94b912b|2022-04-02|03:34:06|1648863246|grocery_pos|39.94|0|fraud_Moen, Reinger and Murphy|39.710519|-90.021274
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|57f5d62fb882b30fb4179a1b7aafcb22|2022-03-20|10:47:26|1647769646|grocery_net|29.58|0|fraud_Swaniawski, Bahringer and Ledner|38.447154|-89.880435
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c99925f95ac85320a822b736fd90e9e4|2022-03-08|08:30:04|1646724604|grocery_net|17.33|0|fraud_McCullough Group|38.392431|-90.813589
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6e00821c4c0568936ec2eef966eea1d4|2022-03-27|03:36:54|1648345014|grocery_pos|17.29|0|fraud_Rutherford-Mertz|39.369577|-89.845887
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|7b5960a904a33e1fe4a969c16609867c|2022-02-19|11:52:53|1645267973|gas_transport|30.31|0|fraud_Christiansen, Goyette and Schamberger|37.974499|-89.533339
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|87babcd487ad68d475c3129a86c0105c|2022-03-08|05:22:27|1646713347|grocery_net|29.22|0|fraud_Smitham-Schiller|38.648827|-89.578638
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|beb31ca905217b480762d7ea4ddfae43|2022-01-22|05:58:25|1642827505|gas_transport|16.50|0|fraud_Schmitt Inc|39.015406|-90.805628
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|532218c34c3ebea6137a2e04c42792e3|2022-03-06|02:34:59|1646530499|grocery_net|17.41|0|fraud_Paucek-Wiza|39.075710|-90.894802
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|13ff40008040a186a92d1e2f1e56cd0b|2022-01-22|00:39:29|1642808369|gas_transport|64.18|0|fraud_Friesen-D'Amore|38.633066|-90.940078
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0479613b8d46ab080caecbef004b2d70|2022-03-16|07:45:00|1647413100|grocery_net|8.48|0|fraud_Heller-Abshire|38.016035|-90.465609
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|8464139ee1a08e02b328b32f3abd62e2|2022-03-19|02:48:27|1647654507|grocery_net|23.16|0|fraud_Roob LLC|38.820990|-90.398065
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|e5cad74c31457ef1ac548f3e371dca89|2022-02-06|07:13:36|1644128016|gas_transport|43.15|0|fraud_Connelly, Reichert and Fritsch|39.176964|-90.933830
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|cdac687d65d354a6d2e17696feeebffc|2022-01-16|10:26:23|1642325183|gas_transport|15.31|0|fraud_Lind, Huel and McClure|39.057224|-90.555244
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c3f9dbe8b6c093ba9fe25d885657b021|2022-03-16|01:14:31|1647389671|grocery_net|27.42|0|fraud_Spinka-Welch|38.204897|-89.343693
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|1ed3c77d8bf1d6fe26c9a23d95955988|2022-01-19|05:12:38|1642565558|gas_transport|55.20|0|fraud_Sporer Inc|39.043584|-89.654308
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|53a97de5283e3f7cc7b9fc4d3544745e|2022-04-01|10:52:11|1648803131|grocery_pos|31.37|0|fraud_Bogisich Inc|38.435961|-90.720848
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|45eb0b74ef374dd179e51d9aa1b4253b|2022-02-07|01:46:36|1644194796|gas_transport|60.96|0|fraud_Schaefer, Maggio and Daugherty|38.484596|-89.566770
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|5f67be4afcd9a8260116130b7a70b1d9|2022-02-15|08:16:35|1644909395|gas_transport|23.18|0|fraud_Marks Inc|37.957401|-90.533138
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|11ed4402cf40cf5504f545307351bedc|2022-03-05|09:48:12|1646470092|grocery_net|53.21|0|fraud_Paucek-Wiza|37.945136|-89.771030
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|b22b799cdde3780952f082d173b68f82|2022-03-27|09:29:56|1648366196|grocery_pos|32.50|0|fraud_Kunze Inc|39.261432|-89.101484
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|5a3b35f1b1cc3c4991fb421e57126a2d|2022-02-08|01:27:29|1644280049|gas_transport|26.32|0|fraud_Marks Inc|38.430866|-90.141252
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6d887b6b3c6d774e00e33f5fae21bf12|2022-02-21|07:51:03|1645426263|gas_transport|45.66|0|fraud_Schaefer, McGlynn and Bosco|38.789661|-89.940833
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|66478c761687e8877d08018323b7fcbf|2022-03-13|02:52:35|1647136355|grocery_net|19.00|0|fraud_Trantow PLC|38.635882|-90.290339
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|bcc2b102a1c73093291df5bf240f2cb0|2022-03-04|09:18:48|1646381928|grocery_net|4.70|0|fraud_Gutmann Ltd|39.144833|-90.712494
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|2c4b579bcc3b16a71a069f428a5b3fcf|2022-01-04|07:36:31|1641278191|gas_transport|14.70|0|fraud_Raynor, Reinger and Hagenes|38.742912|-90.334476
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|7e1196bf51e8773bd5e8c3d2f815c4c8|2022-01-01|02:08:22|1640999302|gas_transport|46.50|0|fraud_Emard Inc|38.183665|-90.883304
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|aef2b12e52f7e0716ce05aeb05250815|2022-03-19|04:21:37|1647660097|grocery_net|64.32|0|fraud_Jaskolski-Dibbert|39.876647|-89.812556
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|e0859e7e4576a8992fe41395b43716e3|2022-02-28|10:56:58|1646042218|gas_transport|60.50|0|fraud_Kling Inc|38.549208|-90.061154
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|022710b011f42971b859b1bc3bd6f3be|2022-03-02|09:07:03|1646208423|gas_transport|7.91|0|fraud_Olson, Becker and Koch|38.232117|-90.185610
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|df3a4b38df215fd2935867dc91e3ea9a|2022-01-01|03:12:02|1641003122|gas_transport|49.39|0|fraud_Kutch, Hermiston and Farrell|38.297204|-89.377303
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|7e44447e300002235ad0d3da2e0fd9b2|2022-01-29|04:14:10|1643426050|gas_transport|37.54|0|fraud_Raynor, Reinger and Hagenes|39.013441|-90.662631
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|f4486c89683640caa374592ba5ffe869|2022-03-25|05:55:34|1648184134|grocery_net|19.81|0|fraud_Stokes, Christiansen and Sipes|38.929597|-89.290732
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|3203f3fb8b23409ab846c83e8a3f95b3|2022-03-12|09:15:34|1647072934|grocery_net|71.19|0|fraud_Cummings Group|38.291333|-90.087657
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|7cc1cbaf5dc7e8487151c20ada1e4807|2022-03-18|05:31:10|1647577870|grocery_net|19.65|0|fraud_Bahringer-Larson|39.006477|-89.337052
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|a62ca2ba6c83ae606db4d149b6f9508d|2022-03-03|08:34:30|1646292870|gas_transport|4.06|0|fraud_Sporer Inc|38.712300|-88.991242
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|fab521e7dabca2ae4516bcbd36414edf|2022-01-31|10:37:04|1643621824|gas_transport|37.74|0|fraud_Prohaska-Murray|39.101435|-89.902242
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c739f07877120705759fa6afd57972e3|2022-02-19|00:14:01|1645226041|gas_transport|35.30|0|fraud_Koss and Sons|39.418551|-89.650701
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ccbd2e5714ad595efbe8b74053c07e3f|2022-03-16|01:41:00|1647391260|grocery_net|15.55|0|fraud_Gutmann Ltd|39.269135|-90.767561
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c74ac56da67a4c72c634cf87c14db982|2022-03-12|05:07:04|1647058024|grocery_net|7.04|0|fraud_Rempel PLC|39.925922|-89.458908
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|1644bc726057303fac9323dbe97bede1|2022-02-12|05:48:18|1644641298|gas_transport|45.70|0|fraud_Friesen-Stamm|39.641104|-90.130037
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|099542d482e8bcfd5751f370b5f7917a|2022-03-25|06:03:58|1648184638|grocery_net|60.65|0|fraud_Emmerich-Luettgen|39.851551|-89.602567
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|6fa0c1c22c7f3b778e7532b0b8b17037|2022-02-15|11:39:40|1644921580|gas_transport|40.25|0|fraud_Eichmann, Bogan and Rodriguez|38.969082|-89.422129
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|61f02b4cae2678352d56fb83aa72f695|2022-01-22|11:33:10|1642847590|gas_transport|17.82|0|fraud_Olson, Becker and Koch|39.777279|-89.465299
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|06422f0592397e294eb213f1b6701809|2022-02-02|08:03:43|1643785423|gas_transport|37.56|0|fraud_Reilly, Heaney and Cole|38.775841|-90.848734
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|f0ea01e7a8926b1bb85f99315584256b|2022-02-27|10:42:03|1645954923|gas_transport|30.35|0|fraud_Huels-Nolan|38.333927|-90.645145
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|cbd4af0b9d1c2700ee12652125a9556d|2022-02-02|10:08:30|1643792910|gas_transport|5.00|0|fraud_Kling Inc|38.395680|-89.669501
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|c59849d4bbca5d6dab1b0967325543e2|2022-03-11|01:40:28|1646959228|grocery_net|45.93|0|fraud_Funk Group|39.667760|-90.367966
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|f310bf42fe98e2fe647a48de7d7b5497|2022-01-15|03:26:59|1642213619|gas_transport|67.24|0|fraud_Conroy-Cruickshank|38.433552|-90.397579
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|e6efcc750d708b0fa10c9ee2d236b8f7|2022-02-26|10:03:22|1645866202|gas_transport|5.27|0|fraud_Raynor, Reinger and Hagenes|39.326412|-90.546439
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4086d6d157545e936877cfcfbab89ace|2022-03-16|01:39:55|1647391195|grocery_net|55.97|0|fraud_Funk Group|39.555738|-90.703101
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|70e9d0e75e93d10cec807833687bbe5c|2022-03-05|09:20:24|1646468424|grocery_net|41.50|0|fraud_Spinka Inc|39.261893|-89.259154
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|0cb4630e630ba6c284b2a5163b2eb43c|2022-02-26|08:28:32|1645860512|gas_transport|23.81|0|fraud_Friesen-D'Amore|38.146933|-90.831154
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|a4d1c7956d20ec5be20377c7bcc2028b|2022-04-01|00:55:04|1648767304|grocery_pos|10.70|0|fraud_Miller-Hauck|38.227765|-89.690256
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|8eb16ced08b60cc390c4413d36d3fa9d|2022-02-19|04:35:36|1645241736|gas_transport|27.07|0|fraud_Cummings LLC|38.578615|-89.421163
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|569a64dbc6013707ea81ac164ca9bc03|2022-03-13|05:43:59|1647146639|grocery_net|3.11|0|fraud_Funk Group|38.183411|-89.877077
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|a776b53d37a086f8b7292a2f0a4219a1|2022-01-08|11:57:45|1641639465|gas_transport|33.69|0|fraud_Raynor, Reinger and Hagenes|39.488308|-90.586392
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|ec82716b88027b8ed5c1e1c4eb0114e8|2022-01-13|04:29:40|1642044580|gas_transport|79.06|0|fraud_Stroman, Hudson and Erdman|38.846945|-89.099429
703-45-4158|501816567066|Jason|Snyder|M|97826 Jason Port|Moro|IL|62067|38.9318|-89.9618|2401|Health promotion specialist|2003-05-01|635464124288|young_adults_male_rural.json|4d3ec3ac560188efa26f150e82427676|2022-03-29|00:56:49|1648508209|grocery_pos|39.18|0|fraud_Goodwin-Nitzsche|38.628502|-89.547763
