ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|687fbc7c7a268390580701d0a16f1c3d|2022-12-01|14:06:50|1669900010|kids_pets|13.21|0|fraud_Pacocha-Weissnat|59.850750|-145.667581
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|fc2cbcd3e59efbb1e8c9857d8c82dd4c|2022-12-09|13:41:00|1670589660|kids_pets|542.28|0|fraud_Bode-Rempel|60.028737|-145.029086
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|f45633efc5dd9de607d6bd560a5e3140|2022-09-02|15:06:47|1662124007|food_dining|476.96|0|fraud_Schulist Ltd|59.958522|-146.406072
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|db68bfe4c94fbb3c113e7b3a00f6638d|2022-10-29|22:57:28|1667077048|health_fitness|223.25|0|fraud_Haley, Batz and Auer|60.320702|-145.497192
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|5fc0c5655d7cba4bcba1b532deda5141|2022-07-19|20:54:28|1658256868|shopping_pos|185.19|0|fraud_Pfeffer and Sons|60.713931|-145.235676
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|a32689aa88beed74794fdedc6e2751a4|2022-07-02|22:24:52|1656793492|shopping_net|4.00|0|fraud_Boyer-Reichert|60.898450|-145.526840
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|dcd7de42d5653c506d1a0ff5589f7fa7|2022-06-19|16:16:44|1655648204|shopping_net|1.50|0|fraud_Zboncak, Rowe and Murazik|60.750697|-144.937034
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|610deca2accf6585927f0418790c0a64|2022-07-23|13:43:17|1658576597|shopping_pos|91.73|0|fraud_Bernhard, Grant and Langworth|60.882623|-146.381771
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|5ad75476a1d071b70306dccbafe05397|2022-12-17|21:33:23|1671309203|personal_care|9.39|0|fraud_Monahan-Morar|59.733742|-145.605182
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|189aa1be4764bbc4752fa46d1b0fe0c3|2022-06-17|12:23:19|1655461399|shopping_net|112.55|0|fraud_Rempel Inc|61.396773|-145.514427
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|0fc15c77ed3686878146a224ae2e161b|2022-10-08|20:13:45|1665252825|food_dining|182.18|0|fraud_McCullough, Hudson and Schuster|61.444509|-146.199578
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|e98e962811187bbe6544f2bf6d108fa5|2022-12-10|19:32:41|1670697161|kids_pets|44.12|0|fraud_Nolan-Williamson|60.034705|-145.495713
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|ac5a04027f1864e44e4ef33d4e13bab6|2022-09-03|13:08:18|1662203298|food_dining|41.92|0|fraud_Kilback Group|59.876029|-146.534435
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|a202ab04d476747aaba476747cad2011|2022-10-11|15:03:56|1665493436|food_dining|14.02|0|fraud_Kihn-Schuster|60.297203|-146.690576
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|5e246906fca3ab789d5a400484d25081|2022-06-04|20:28:26|1654367306|misc_pos|69.06|0|fraud_Dickinson Ltd|61.403051|-145.573948
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|bee3af59733dc898592cb7bf10fbd12e|2022-07-09|15:33:54|1657373634|shopping_pos|2.48|0|fraud_Turner and Sons|60.871956|-146.476010
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|44a2a7142f0590474de979c3ab3ea8d8|2022-08-12|18:15:12|1660320912|entertainment|275.13|0|fraud_Gibson-Deckow|60.968660|-146.267924
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|09b86dbdf6ec1c7e031e8333de4c2f16|2022-07-03|23:01:06|1656882066|shopping_pos|31.45|0|fraud_Willms, Kris and Bergnaum|61.280181|-146.182811
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|55ea01c998a3a65ac2cc665dc0557c1b|2022-10-20|21:14:04|1666293244|health_fitness|5.45|0|fraud_Waters-Cruickshank|61.487884|-146.629113
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|1db663a86e8e90774b1fc5e4db4cd788|2022-08-23|21:13:33|1661282013|entertainment|479.07|0|fraud_Kassulke Inc|60.886985|-146.254833
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|f4b8e6eb950c56c94120f70971640abd|2022-05-08|22:27:47|1652041667|misc_net|32.22|0|fraud_Bednar Group|60.577976|-146.333217
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|6f01187109b3665e4e25e4f331757189|2022-06-09|13:07:55|1654772875|misc_pos|2.90|0|fraud_Wisozk and Sons|60.354388|-145.824705
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|6dd1a54a6b34df7157c1340a5453c6c7|2022-06-19|16:01:13|1655647273|shopping_net|6.48|0|fraud_Schmidt and Sons|59.874083|-145.128926
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|d6e25c90d83aa281be4b57e057b28c8b|2022-11-28|22:11:27|1669669887|home|3.61|0|fraud_White and Sons|59.632149|-146.477340
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|e1d7ff09f21bd7d634698b68d262d103|2022-05-01|16:23:05|1651414985|misc_net|141.97|0|fraud_Schmitt Ltd|61.424673|-144.973284
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|c92af542a3cc4ab4f4316170c0852974|2022-11-04|18:39:18|1667583558|health_fitness|46.34|0|fraud_Romaguera Ltd|60.819216|-144.819501
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|7564fbe0e7a73bcc5fa56ebcd0aeec36|2022-07-22|14:53:06|1658494386|shopping_pos|25.43|0|fraud_Haley, Jewess and Bechtelar|59.983763|-144.890844
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|bdeac3bbb6ead8eac2c8859210645c19|2022-11-26|17:22:31|1669479751|home|78.37|0|fraud_Botsford PLC|60.558225|-146.131501
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|e20e16a0f15d693a2aa1b9ac6a16ce23|2022-05-15|13:43:34|1652615014|misc_pos|164.09|0|fraud_Stamm-Rodriguez|60.065554|-145.291538
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|4da70df93d372cb2589dfbfc310bd974|2022-06-19|22:40:27|1655671227|shopping_net|185.62|0|fraud_Boyer PLC|60.118514|-146.256527
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|6ffed012450e4000c785cb924508fea3|2022-06-08|20:05:25|1654711525|misc_pos|1.91|0|fraud_Christiansen-Gusikowski|61.211406|-144.973395
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|7952458af9816e67ba6a31aa33af327d|2022-11-19|20:13:18|1668885198|home|35.01|0|fraud_Wuckert, Wintheiser and Friesen|59.599648|-145.821637
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|6f3ec4d3c463676c1540497b7d28c14d|2022-04-14|13:10:13|1649934613|misc_net|230.81|0|fraud_Parisian, Schiller and Altenwerth|61.184786|-144.838293
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|424db4e8a4e9cc5f6265f8e92c5ba93b|2022-04-16|15:52:32|1650117152|misc_net|2.65|0|fraud_Koelpin and Sons|61.363941|-146.103994
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|8689f1de690ba4173f2bebf7250a3846|2022-12-21|22:58:55|1671659935|personal_care|56.64|0|fraud_Prosacco LLC|60.386064|-145.314762
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|0c82006f9da97262c42b0464424edb2c|2022-05-15|14:42:31|1652618551|misc_pos|14.91|0|fraud_McDermott-Rice|59.685223|-146.616240
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|db144f3acd6d5805fee5d23236e2cc56|2022-06-30|13:37:04|1656589024|shopping_net|2.02|0|fraud_Rempel Inc|59.537597|-146.249775
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2e930bede7328b026c5cbde46f7b7115|2022-07-11|22:50:46|1657572646|shopping_pos|1.21|0|fraud_Bernhard, Grant and Langworth|60.503500|-146.540662
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|b5e8c295a3a62c62b59fbc335513f207|2022-11-26|18:19:29|1669483169|home|145.10|0|fraud_Witting, Beer and Ernser|61.339935|-144.780663
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|be69058d1c412eaf9c14ed5c073362c1|2022-04-12|23:11:14|1649797874|misc_net|403.51|0|fraud_Klocko LLC|60.114415|-145.416987
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|71a89189183b79e154ba9d704e05bb10|2022-06-29|14:48:53|1656506933|shopping_net|116.42|0|fraud_Romaguera, Cruickshank and Greenholt|60.926248|-146.714454
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|1404bc726d9a4c6d5f083e6c126f9976|2022-08-28|22:19:51|1661717991|entertainment|187.23|0|fraud_Reichel Inc|59.972459|-145.363183
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2feb10ce884d8f4e609c9d4a6393cfe8|2022-05-28|18:36:52|1653755812|misc_pos|8.19|0|fraud_Balistreri-Nader|60.094417|-146.737044
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|899d92c1756ef574b2b2b55e4d63f4d1|2022-04-23|14:44:22|1650717862|misc_net|3.04|0|fraud_Dach-Nader|60.651461|-146.217467
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|e4d22fabbe11fd340c86194035315021|2022-12-17|13:16:22|1671279382|personal_care|4.46|0|fraud_Labadie LLC|59.737364|-144.892677
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|50dd5df5f2a273d043198b5b2d15d450|2022-11-26|12:56:42|1669463802|home|429.22|0|fraud_Champlin-Casper|60.537908|-146.366147
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|f54736ba54a8f6bb6f17124e378dce64|2022-08-12|20:18:38|1660328318|entertainment|223.44|0|fraud_Gibson-Deckow|60.744963|-145.790124
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|5fd3229f0c819ada4d404444da0d7ccb|2022-09-25|23:24:44|1664141084|food_dining|8.25|0|fraud_Abernathy and Sons|60.026912|-146.602604
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|955bc99487bcde3d0567986c46712461|2022-05-02|14:34:56|1651494896|misc_net|33.27|0|fraud_Volkman Ltd|60.054898|-146.318959
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|afdbe72c943a3d1fcf074da0f70165d8|2022-04-26|21:18:36|1651000716|misc_net|120.84|0|fraud_Parisian, Schiller and Altenwerth|61.163965|-145.432372
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|674793aed51237160493f60205c1c246|2022-11-25|23:26:29|1669415189|home|56.69|0|fraud_Koss, Hansen and Lueilwitz|61.032274|-145.240514
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|f3264c62e836a1c60827b36d2f08e8cf|2022-12-23|20:57:30|1671825450|personal_care|1.59|0|fraud_Rolfson-Kunde|60.432584|-145.850289
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|d36cf3de5b324352215bf0b069f89961|2022-06-25|20:49:11|1656182951|shopping_net|85.51|0|fraud_Boyer PLC|59.587815|-145.493321
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|c5de2587402cace343edcb831f904891|2022-10-14|15:35:51|1665754551|health_fitness|24.26|0|fraud_Friesen Ltd|59.734766|-145.994895
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|ab8385aa9f66682d585ee07d711ebdf1|2022-04-23|23:51:36|1650750696|misc_net|87.26|0|fraud_Ferry, Lynch and Kautzer|60.836080|-145.485418
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|0cc2a813e7edc781799bc08f99da78dc|2022-12-20|19:07:06|1671559626|personal_care|287.69|0|fraud_Morissette-Schaefer|59.918542|-145.763804
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|6c3477e16ddef28b1713662c139532af|2022-10-30|21:32:30|1667161950|health_fitness|165.57|0|fraud_Hamill-D'Amore|59.575067|-145.845056
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|bfc413281649dee54c86bdf3062eed47|2022-06-18|22:24:29|1655583869|shopping_net|290.96|0|fraud_Labadie, Treutel and Bode|60.251071|-146.663968
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|dae20c745ed6bd9a3970b2754dbf1a65|2022-12-17|21:58:22|1671310702|personal_care|154.01|0|fraud_Rolfson-Kunde|59.991622|-144.789062
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|c1f4eb46adcd6f3ab3349e292d9e0d3e|2022-07-23|22:16:57|1658607417|shopping_pos|159.80|0|fraud_Baumbach, Strosin and Nicolas|60.044727|-146.442790
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|83bb320097fa14ca0eb122d5fef7a939|2022-09-02|21:00:16|1662145216|food_dining|123.51|0|fraud_Will Ltd|61.171195|-145.499418
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|af2b406f20f0202115cf72e1b7e9b683|2022-12-31|22:28:56|1672522136|travel|97.61|0|fraud_Hartmann, Rowe and Hermann|60.775229|-145.262593
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|d0d92f9a149c8fcf0b30ac4ea4e75e3a|2022-10-23|17:21:07|1666538467|health_fitness|61.42|0|fraud_Mueller, Gerhold and Mueller|59.928777|-145.854796
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|d5cd76863a645fb2ad97bb3806bc1927|2022-05-24|16:38:38|1653403118|misc_pos|225.39|0|fraud_McDermott-Rice|59.951417|-145.780613
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|1963bcff09dc110e6bf0b83172bd667a|2022-12-16|14:03:24|1671195804|personal_care|34.11|0|fraud_Watsica LLC|60.388588|-146.169061
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|50d1a172fda23c161c88bbaef9b46862|2022-12-13|16:45:17|1670946317|personal_care|9.02|0|fraud_Leffler-Goldner|59.915965|-145.304978
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2fd989eae0e7f22e75677313b390ce57|2022-10-30|13:17:54|1667132274|health_fitness|2.38|0|fraud_Brown, Homenick and Lesch|60.575025|-145.483900
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2af0352c48f13aa4dca68cd454543a9b|2022-04-25|14:20:03|1650889203|misc_net|117.17|0|fraud_Jones, Sawayn and Romaguera|60.652958|-144.957401
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|a3e08faeda146045b6560a3a98d55e34|2022-11-13|16:55:11|1668354911|health_fitness|15.92|0|fraud_Dare, Fritsch and Zboncak|60.406656|-146.505542
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2dd2f01bc205eb87f660fa94704239bd|2022-07-14|16:06:21|1657807581|shopping_pos|181.16|0|fraud_Quitzon, Green and Bashirian|59.751643|-145.678269
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|94c4db561f90e3b9559db0294d16353c|2022-10-01|13:11:10|1664622670|food_dining|75.57|0|fraud_Kuphal-Toy|61.358607|-146.011718
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|226189237d6ecc4937be24911eb00bf5|2022-12-30|12:41:46|1672400506|travel|190.14|0|fraud_Ebert-Daugherty|60.632095|-146.603336
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|20df7de209c43dfdf5d35dc0b9058a01|2022-12-28|19:20:28|1672251628|travel|12.68|0|fraud_Boyer-Haley|59.721699|-145.634113
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|5dcc05dcb6f3e1e6af3b6c7196ccbbb3|2022-07-22|20:13:02|1658513582|shopping_pos|12.51|0|fraud_Kris-Padberg|60.594999|-146.654991
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|523d875b638ae5d91224f1774cefc00b|2022-08-13|12:44:13|1660387453|entertainment|3.64|0|fraud_Cormier, Stracke and Thiel|61.209848|-146.319041
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|2e3755f5cebfc2c85794316f48f80035|2022-12-20|13:06:34|1671537994|personal_care|134.65|0|fraud_Erdman-Schaden|59.904108|-146.540357
660-77-3087|6011557309594011|Carla|Gentry|F|679 David Port Apt. 873|Cordova|AK|99574|60.5362|-145.7534|2348|Engineer, broadcasting (operations)|2002-06-13|29566719282|young_adults_female_rural.json|42990d812adff4808661ab0b17af5a1a|2022-08-10|19:52:03|1660153923|entertainment|45.31|0|fraud_Klein Group|59.668645|-145.197766
